gene	DiffLevene	Adj.P.Value	trait	tissue	hgnc_symbol	chromosome_name
ENSG00000164024	-0.0540303093230424	0.0307697862337968	Ancestry	ColonTransverse	METAP1	4
ENSG00000164024	-1.24426145392507	0.0058636443512775	Sex	BreastMammaryTissue	METAP1	4
ENSG00000164031	-0.0708058727130041	0.0434655090508686	Ancestry	Prostate	DNAJB14	4
ENSG00000164031	-0.181826984987041	9.1443248325807e-08	Ancestry	WholeBlood	DNAJB14	4
ENSG00000164032	-1.2733629869326	0.0082710018268209	Sex	WholeBlood	H2AZ1	4
ENSG00000164035	6.03847192414916	0.00544915558944176	Sex	ColonTransverse	EMCN	4
ENSG00000164038	-0.0773857248185189	0.0368944138662785	Ancestry	Lung	SLC9B2	4
ENSG00000164038	-4.92782711495706	0.00789467427465624	Sex	ColonTransverse	SLC9B2	4
ENSG00000164045	-0.254408102358613	0.00698544662607737	Ancestry	ColonTransverse	CDC25A	3
ENSG00000164047	3.77451114072314	0.0190845632014853	Sex	WholeBlood	CAMP	3
ENSG00000164050	-0.100653095500662	0.0383494656661667	Ancestry	Prostate	PLXNB1	3
ENSG00000164050	1.58067985821453	0.0316005328856383	Sex	WholeBlood	PLXNB1	3
ENSG00000164050	-2.65949911437494	0.0199137366719684	Sex	BreastMammaryTissue	PLXNB1	3
ENSG00000164050	-1.88422805626353	0.0214144200432823	Sex	Lung	PLXNB1	3
ENSG00000164053	-2.2664212561332	0.00515262681618071	Sex	Lung	ATRIP	3
ENSG00000164056	3.15125464315558	0.00302085485332502	Sex	WholeBlood	SPRY1	4
ENSG00000164056	-0.124257915221969	0.0275133128414995	Ancestry	ColonTransverse	SPRY1	4
ENSG00000164062	-1.50428601851779	0.0168078763096599	Sex	Lung	APEH	3
ENSG00000164062	-1.44912448238922	1.2899497664312e-06	Sex	WholeBlood	APEH	3
ENSG00000164062	-1.1943566808282	0.0450179162518046	Age	Testis	APEH	3
ENSG00000164062	-0.0838482767175473	0.0166291202336909	Ancestry	ColonTransverse	APEH	3
ENSG00000164066	-2.35466127717908	0.0058636443512775	Sex	BreastMammaryTissue	INTU	4
ENSG00000164066	-2.23917225304085	0.0213037651273721	Sex	Lung	INTU	4
ENSG00000164070	3.90358315673004	0.0235555306446514	Sex	WholeBlood	HSPA4L	4
ENSG00000164070	-3.99865071292154	0.0499497377830428	Sex	ColonTransverse	HSPA4L	4
ENSG00000164073	-1.05581773667443	0.0250533905951876	Sex	WholeBlood	MFSD8	4
ENSG00000164073	-0.167339555462322	1.98443316592143e-15	Ancestry	WholeBlood	MFSD8	4
ENSG00000164074	-0.130391628742464	5.25325736301783e-10	Ancestry	WholeBlood	ABHD18	4
ENSG00000164077	-1.67488856256068	0.00116673181621206	Sex	WholeBlood	MON1A	3
ENSG00000164077	-3.45871967518528	0.000557199183555304	Sex	Lung	MON1A	3
ENSG00000164077	-3.69127643627649	0.0062402032620514	Sex	MuscleSkeletal	MON1A	3
ENSG00000164078	-0.320605517244929	1.75914933547743e-05	Ancestry	ColonTransverse	MST1R	3
ENSG00000164080	-2.71893405489409	0.00228613329403187	Sex	ColonTransverse	RAD54L2	3
ENSG00000164081	-1.48870093921172	0.0171256840382205	Sex	Lung	TEX264	3
ENSG00000164081	-0.0767175183116975	0.00263380563967208	Ancestry	ColonTransverse	TEX264	3
ENSG00000164087	6.01146356175186	0.0439819202229636	Sex	ColonTransverse	POC1A	3
ENSG00000164087	-0.190388163126313	0.0133906147699242	Ancestry	ColonTransverse	POC1A	3
ENSG00000164088	-0.081505428675969	0.0205260331192042	Ancestry	WholeBlood	PPM1M	3
ENSG00000164088	-1.78928113588955	0.00870611590827889	Sex	Lung	PPM1M	3
ENSG00000164091	1.67138054431917	0.0422553455688203	Sex	MuscleSkeletal	WDR82	3
ENSG00000164093	-0.455098176336054	0.0112621896933939	Ancestry	ColonTransverse	PITX2	4
ENSG00000164099	-0.519374364232266	1.99765936084629e-13	Ancestry	ColonTransverse	PRSS12	4
ENSG00000164105	-4.25830117012891	0.0020373784927913	Sex	ColonTransverse	SAP30	4
ENSG00000164106	-5.83346522838397	2.43667277441907e-07	Sex	WholeBlood	SCRG1	4
ENSG00000164106	0.327664883424358	0.000669350650570119	Ancestry	ColonTransverse	SCRG1	4
ENSG00000164106	9.72975060955146	0.00968872038122476	Sex	MuscleSkeletal	SCRG1	4
ENSG00000164106	-11.9805344660089	0.000142218056222598	Sex	ColonTransverse	SCRG1	4
ENSG00000164111	-2.51816314401652	0.00392226286636656	Sex	BreastMammaryTissue	ANXA5	4
ENSG00000164114	-2.02159512026755	0.0359636409766023	Sex	Lung	MAP9	4
ENSG00000164114	-0.19558027297717	0.000326086712065433	Ancestry	WholeBlood	MAP9	4
ENSG00000164114	-0.0978329868262828	0.0255935514742172	Ancestry	Prostate	MAP9	4
ENSG00000164114	-5.32370888781942	0.00652097734392885	Sex	ColonTransverse	MAP9	4
ENSG00000164117	-0.14981015745811	1.29889995468337e-10	Ancestry	WholeBlood	FBXO8	4
ENSG00000164117	-1.12840304034481	0.0401729231337103	Sex	WholeBlood	FBXO8	4
ENSG00000164118	-1.08679545163708	0.0490844383703606	Sex	BreastMammaryTissue	CEP44	4
ENSG00000164118	-0.158162356381249	3.65018013518199e-11	Ancestry	WholeBlood	CEP44	4
ENSG00000164122	-13.4940170665953	0.00117517240366262	Sex	ColonTransverse	ASB5	4
ENSG00000164124	-0.155117642786598	0.000193963160799447	Ancestry	WholeBlood	TMEM144	4
ENSG00000164124	-0.377073173540994	0.00631631837504358	Age	ColonTransverse	TMEM144	4
ENSG00000164124	-0.0911234571494943	0.00473459443269976	Ancestry	Lung	TMEM144	4
ENSG00000164125	-0.183276322688219	0.000149692126743804	Ancestry	WholeBlood	GASK1B	4
ENSG00000164128	8.46625748820946	0.00279803836888896	Sex	MuscleSkeletal	NPY1R	4
ENSG00000164134	-1.76564674304468	0.00945617675139006	Age	Testis	NAA15	4
ENSG00000164136	-1.77997620179173	0.0250523953628264	Sex	Lung	IL15	4
ENSG00000164142	0.465985320591115	0.0269174395011858	Age	BreastMammaryTissue	FHIP1A	4
ENSG00000164142	-0.473288494902353	2.46441140318346e-12	Ancestry	ColonTransverse	FHIP1A	4
ENSG00000164144	-1.52644305492859	0.0182973496111953	Sex	WholeBlood	ARFIP1	4
ENSG00000164144	-0.11029082765536	0.000203603583193854	Ancestry	WholeBlood	ARFIP1	4
ENSG00000164144	-1.92036486411415	0.0486468022729251	Sex	ColonTransverse	ARFIP1	4
ENSG00000164151	-0.11064913735238	4.97226978959546e-09	Ancestry	WholeBlood	ICE1	5
ENSG00000164161	7.37943457267372	0.000607419074821014	Sex	BreastMammaryTissue	HHIP	4
ENSG00000164161	10.4017864119717	0.00772973744948747	Sex	ColonTransverse	HHIP	4
ENSG00000164161	14.1709022498223	0.00074697194739107	Sex	MuscleSkeletal	HHIP	4
ENSG00000164161	-0.384958785494989	6.11745231452617e-08	Ancestry	Lung	HHIP	4
ENSG00000164162	-0.0876986026698668	0.0106909482111932	Ancestry	WholeBlood	ANAPC10	4
ENSG00000164163	3.10451015519772	0.0220518912986293	Sex	MuscleSkeletal	ABCE1	4
ENSG00000164163	-2.23325143302645	0.0413247654889171	Age	Prostate	ABCE1	4
ENSG00000164163	-1.44213547872761	0.0132007133375924	Age	Testis	ABCE1	4
ENSG00000164163	-0.0937144859135998	0.000368888613263347	Ancestry	WholeBlood	ABCE1	4
ENSG00000164164	-0.0945236348146189	0.0281023983168354	Ancestry	Prostate	OTUD4	4
ENSG00000164164	-0.0611563553363007	0.0262195621692813	Ancestry	WholeBlood	OTUD4	4
ENSG00000164167	-1.83873327763356	0.00313284610664343	Sex	BreastMammaryTissue	LSM6	4
ENSG00000164167	-1.263584990106	0.0278109795194872	Sex	WholeBlood	LSM6	4
ENSG00000164168	-0.0834181962455957	7.79782876504388e-06	Ancestry	WholeBlood	TMEM184C	4
ENSG00000164168	-0.958762063289405	0.0160965089112966	Sex	BreastMammaryTissue	TMEM184C	4
ENSG00000164172	-0.0410950632940079	0.0155198819822865	Ancestry	Lung	MOCS2	5
ENSG00000164172	-2.39985120280843	0.0140286910190847	Sex	ColonTransverse	MOCS2	5
ENSG00000164175	-0.45199353236356	0.000125122466999253	Ancestry	ColonTransverse	SLC45A2	5
ENSG00000164176	-2.35056004802283	0.0400156975610904	Sex	Lung	EDIL3	5
ENSG00000164176	13.5092284498743	1.38236785715124e-05	Sex	MuscleSkeletal	EDIL3	5
ENSG00000164180	-1.98883138986969	0.0068479123767234	Age	Testis	TMEM161B	5
ENSG00000164180	-1.78806873844473	2.09673609209865e-05	Sex	BreastMammaryTissue	TMEM161B	5
ENSG00000164180	-0.0527274057310892	0.0487193145078073	Ancestry	Prostate	TMEM161B	5
ENSG00000164180	-0.135750578072004	5.0701580544468e-06	Ancestry	WholeBlood	TMEM161B	5
ENSG00000164181	5.4279735575959	0.0328956337503613	Age	Prostate	ELOVL7	5
ENSG00000164181	-3.14272219487408	0.00690034588021246	Sex	WholeBlood	ELOVL7	5
ENSG00000164181	6.52576686403407	0.00938020866556465	Sex	MuscleSkeletal	ELOVL7	5
ENSG00000164182	-2.24623493842219	0.00304332267195388	Sex	MuscleSkeletal	NDUFAF2	5
ENSG00000164187	-1.77168698677331	0.0364218443598724	Age	Testis	LMBRD2	5
ENSG00000164187	-0.25478385994675	1.12541777249571e-15	Ancestry	WholeBlood	LMBRD2	5
ENSG00000164188	0.552604567764073	0.0119174927540461	Age	BreastMammaryTissue	RANBP3L	5
ENSG00000164188	-3.46943128105007	0.0354672200954964	Age	Testis	RANBP3L	5
ENSG00000164188	11.4422852433294	8.69386115503805e-05	Sex	MuscleSkeletal	RANBP3L	5
ENSG00000164190	-1.65729867251743	0.0322089854968222	Age	Testis	NIPBL	5
ENSG00000164197	1.97931335173444	0.0242855691990544	Sex	BreastMammaryTissue	RNF180	5
ENSG00000164197	0.158348597941859	0.016059530155768	Ancestry	ColonTransverse	RNF180	5
ENSG00000164197	-4.6744058113966	0.0320117348047115	Sex	ColonTransverse	RNF180	5
ENSG00000164199	6.30725310579613	0.0385556194529274	Age	Prostate	ADGRV1	5
ENSG00000164199	-0.177616435777253	0.0233870050649159	Ancestry	ColonTransverse	ADGRV1	5
ENSG00000164199	-0.329838824743009	0.00025755463678249	Ancestry	BreastMammaryTissue	ADGRV1	5
ENSG00000164199	0.631514140534511	0.00488746261441742	Age	BreastMammaryTissue	ADGRV1	5
ENSG00000164199	5.81973781168488	0.045223092994571	Sex	BreastMammaryTissue	ADGRV1	5
ENSG00000164209	-0.118042713865034	1.21330890230497e-05	Ancestry	WholeBlood	SLC25A46	5
ENSG00000164219	-0.203886224007864	2.33231731353998e-12	Ancestry	WholeBlood	PGGT1B	5
ENSG00000164220	4.05077899272837	0.00226216218203616	Sex	WholeBlood	F2RL2	5
ENSG00000164221	-0.235500827097661	4.05002140070398e-11	Ancestry	WholeBlood	CCDC112	5
ENSG00000164221	-3.2977210342373	0.0126494192565507	Sex	ColonTransverse	CCDC112	5
ENSG00000164236	-0.0729466756207972	0.0376453865250818	Ancestry	WholeBlood	ANKRD33B	5
ENSG00000164237	-5.62364619070931	0.0324585292710698	Sex	ColonTransverse	CMBL	5
ENSG00000164241	-0.167327340106858	0.000129919092662436	Ancestry	ColonTransverse	C5orf63	5
ENSG00000164241	-2.47088333498937	0.0437639550392267	Sex	MuscleSkeletal	C5orf63	5
ENSG00000164241	-3.95707141583224	0.0208427586057602	Sex	ColonTransverse	C5orf63	5
ENSG00000164241	-0.0961728512231159	0.00678481806441856	Ancestry	Lung	C5orf63	5
ENSG00000164244	-1.8043720963405	0.0309993145761296	Sex	ColonTransverse	PRRC1	5
ENSG00000164244	-0.0457898967533745	0.0241140630627812	Ancestry	WholeBlood	PRRC1	5
ENSG00000164244	-1.97696774640639	0.0391588342119177	Age	Testis	PRRC1	5
ENSG00000164251	-0.262214295158878	0.0248932758021194	Ancestry	Prostate	F2RL1	5
ENSG00000164251	-3.60839730264485	0.00380723300812269	Sex	WholeBlood	F2RL1	5
ENSG00000164251	-15.1293358487052	0.00674781563073269	Age	Ovary	F2RL1	5
ENSG00000164251	-0.789102174752316	0.00690027138051437	Age	ColonTransverse	F2RL1	5
ENSG00000164251	-0.236226332227012	6.19559396239323e-05	Ancestry	WholeBlood	F2RL1	5
ENSG00000164251	-0.31959397752526	9.52491497191073e-05	Ancestry	BreastMammaryTissue	F2RL1	5
ENSG00000164251	-1.20434490790521	1.9365885610468e-32	Ancestry	ColonTransverse	F2RL1	5
ENSG00000164251	5.56745748919754	0.0400115403719869	Sex	BreastMammaryTissue	F2RL1	5
ENSG00000164252	-0.144256350332116	3.39792679262496e-08	Ancestry	WholeBlood	AGGF1	5
ENSG00000164266	-0.5467496690505	8.67570349739076e-07	Ancestry	ColonTransverse	SPINK1	5
ENSG00000164266	25.2536809005251	9.9426251012941e-09	Sex	ColonTransverse	SPINK1	5
ENSG00000164266	-1.06101300576132	0.000703326540410844	Age	ColonTransverse	SPINK1	5
ENSG00000164283	13.0905516173203	0.0141283883115558	Sex	ColonTransverse	ESM1	5
ENSG00000164284	-0.150771145985097	1.00890061053483e-08	Ancestry	WholeBlood	GRPEL2	5
ENSG00000164291	-0.0901442691067959	0.011473224298845	Ancestry	WholeBlood	ARSK	5
ENSG00000164292	-0.0931741527906844	0.0214640535325485	Ancestry	WholeBlood	RHOBTB3	5
ENSG00000164296	-0.0604045863077126	0.0399022407682435	Ancestry	WholeBlood	TIGD6	5
ENSG00000164296	-0.106631486612806	0.0415036182159405	Ancestry	ColonTransverse	TIGD6	5
ENSG00000164300	-4.34863366974492	0.0210266990532811	Sex	ColonTransverse	SERINC5	5
ENSG00000164300	-0.10184485176635	3.44637321160686e-07	Ancestry	WholeBlood	SERINC5	5
ENSG00000164300	-0.1369122034659	0.00801849594118841	Ancestry	ColonTransverse	SERINC5	5
ENSG00000164305	-0.107802691008974	2.42573214984374e-05	Ancestry	WholeBlood	CASP3	4
ENSG00000164305	-0.119905422835189	0.000325526144499853	Ancestry	ColonTransverse	CASP3	4
ENSG00000164306	-0.119230835593839	8.1439930226152e-07	Ancestry	WholeBlood	PRIMPOL	4
ENSG00000164306	-2.33385018172911	0.0272604265284684	Age	Prostate	PRIMPOL	4
ENSG00000164306	-1.72209899105782	0.028971371113387	Age	Testis	PRIMPOL	4
ENSG00000164307	-2.6218921614185	0.0249835065904472	Sex	ColonTransverse	ERAP1	5
ENSG00000164308	7.43332268397718	0.00512979653230219	Sex	ColonTransverse	ERAP2	5
ENSG00000164309	-4.3063906817544	0.000489852142043237	Sex	MuscleSkeletal	CMYA5	5
ENSG00000164309	-0.183085117154813	0.0252778557966263	Ancestry	WholeBlood	CMYA5	5
ENSG00000164323	-0.0979157571071577	0.0049994552144832	Ancestry	WholeBlood	CFAP97	4
ENSG00000164326	-10.490622195387	0.0346066974623016	Sex	ColonTransverse	CARTPT	5
ENSG00000164327	-2.47970481616369	0.00113003627510373	Sex	WholeBlood	RICTOR	5
ENSG00000164327	-2.85592787629018	0.00295692228280394	Age	Testis	RICTOR	5
ENSG00000164329	-0.0381838015679519	0.0433050718038634	Ancestry	ColonTransverse	TENT2	5
ENSG00000164331	-0.172868050114378	1.22093729216387e-12	Ancestry	WholeBlood	ANKRA2	5
ENSG00000164332	-1.55640598959777	0.0282284048459902	Age	Testis	UBLCP1	5
ENSG00000164332	-0.0571666450537645	0.0101731517414544	Ancestry	Lung	UBLCP1	5
ENSG00000164332	-0.1035120960587	0.00160211886663574	Ancestry	WholeBlood	UBLCP1	5
ENSG00000164338	-0.0563369662276716	0.0398646790197325	Ancestry	Lung	UTP15	5
ENSG00000164338	-0.111954264372487	1.20798035048379e-06	Ancestry	WholeBlood	UTP15	5
ENSG00000164342	4.51608012611146	0.00222189915632475	Sex	WholeBlood	TLR3	4
ENSG00000164346	-0.0649897715370435	0.00373763231205731	Ancestry	WholeBlood	NSA2	5
ENSG00000164347	-0.0695813912603129	0.000474157618031585	Ancestry	WholeBlood	GFM2	5
ENSG00000164362	12.332980058391	0.00369923096596725	Sex	ColonTransverse	TERT	5
ENSG00000164362	-0.276480996651761	0.0178323552922752	Ancestry	ColonTransverse	TERT	5
ENSG00000164362	-0.69477205175063	0.031874410976477	Age	ColonTransverse	TERT	5
ENSG00000164379	0.227375504492127	0.0125576381238348	Ancestry	WholeBlood	FOXQ1	6
ENSG00000164402	2.16054698620329	0.00397370938504264	Sex	WholeBlood	SEPTIN8	5
ENSG00000164403	-0.146578242954895	0.0326055201154074	Ancestry	ColonTransverse	SHROOM1	5
ENSG00000164405	-1.28618537976576	0.0412777391282156	Age	Testis	UQCRQ	5
ENSG00000164405	-1.78147113964738	0.0238914395943309	Sex	WholeBlood	UQCRQ	5
ENSG00000164406	-0.129047916332436	0.000476905609720101	Ancestry	WholeBlood	LEAP2	5
ENSG00000164406	-2.62591863877318	0.00134256759728159	Sex	BreastMammaryTissue	LEAP2	5
ENSG00000164414	-0.151469348237363	5.42248371134843e-06	Ancestry	WholeBlood	SLC35A1	6
ENSG00000164414	-2.3372973485949	0.0251949996302436	Sex	ColonTransverse	SLC35A1	6
ENSG00000164430	-0.0728671666136769	0.0218169919151766	Ancestry	WholeBlood	CGAS	6
ENSG00000164434	17.332976587153	2.87618270644545e-05	Sex	BreastMammaryTissue	FABP7	6
ENSG00000164440	-0.149784426650332	0.00233947850961076	Ancestry	WholeBlood	TXLNB	6
ENSG00000164442	-0.11124322457713	0.000258466315269366	Ancestry	WholeBlood	CITED2	6
ENSG00000164463	-2.0696825054251	0.00434798283608014	Age	Testis	CREBRF	5
ENSG00000164465	-0.153169553403782	1.74987144701411e-05	Ancestry	WholeBlood	DCBLD1	6
ENSG00000164465	-0.0813631080134157	0.0379128737539921	Ancestry	ColonTransverse	DCBLD1	6
ENSG00000164483	-0.116593863891342	0.0391842818045413	Ancestry	WholeBlood	SAMD3	6
ENSG00000164484	-0.149669021622697	0.0248575513261916	Ancestry	WholeBlood	TMEM200A	6
ENSG00000164484	12.1994640582164	5.85737099838966e-05	Sex	MuscleSkeletal	TMEM200A	6
ENSG00000164488	-0.221696413301676	0.0109089414736453	Ancestry	Lung	DACT2	6
ENSG00000164494	-1.43109828574333	0.005845679575949	Sex	BreastMammaryTissue	PDSS2	6
ENSG00000164494	-2.13027978485375	0.0399629816288472	Sex	ColonTransverse	PDSS2	6
ENSG00000164506	-0.130569849937934	0.00118488959179567	Ancestry	WholeBlood	STXBP5	6
ENSG00000164535	-0.925027645409369	0.0327242240504934	Sex	WholeBlood	DAGLB	7
ENSG00000164542	-0.117906388385165	0.0167794428040013	Ancestry	Prostate	MATCAP2	7
ENSG00000164542	-2.93060133343741	0.0251745478243448	Sex	Lung	MATCAP2	7
ENSG00000164542	-5.23389527731532	0.000494544321051475	Sex	ColonTransverse	MATCAP2	7
ENSG00000164548	-1.37569945306048	0.0286620823039337	Age	Testis	TRA2A	7
ENSG00000164576	-2.31390042638086	0.00359215875565272	Sex	WholeBlood	SAP30L	5
ENSG00000164576	-0.138525263114782	0.000226867113865708	Ancestry	WholeBlood	SAP30L	5
ENSG00000164587	-1.79813873094174	0.0152085716772273	Age	Testis	RPS14	5
ENSG00000164597	-1.12394322592418	0.0268873890377048	Age	Testis	COG5	7
ENSG00000164597	-1.03499800060279	0.0283229206656798	Sex	Lung	COG5	7
ENSG00000164597	-1.23582442866235	0.0204660314779088	Sex	ColonTransverse	COG5	7
ENSG00000164603	-0.102447731988782	0.00141149194242272	Ancestry	WholeBlood	BMT2	7
ENSG00000164603	-1.82930406978884	0.0109652798137609	Age	Testis	BMT2	7
ENSG00000164611	10.7360306629716	0.00158997622113346	Sex	ColonTransverse	PTTG1	5
ENSG00000164615	-0.893738273737751	0.011068000609886	Sex	WholeBlood	CAMLG	5
ENSG00000164615	-0.0375003633787283	0.0259613585061067	Ancestry	WholeBlood	CAMLG	5
ENSG00000164619	-3.22313011661177	0.0388777335185208	Sex	Lung	BMPER	7
ENSG00000164620	-3.02747641607625	0.0050947042827335	Age	Testis	RELL2	5
ENSG00000164620	-0.150446012258581	0.0258174552897652	Ancestry	Prostate	RELL2	5
ENSG00000164631	-0.103299544513071	0.000138417523996185	Ancestry	WholeBlood	ZNF12	7
ENSG00000164638	-6.37802228435254	0.0209518327004486	Sex	BreastMammaryTissue	SLC29A4	7
ENSG00000164654	-0.743699386419457	0.0492727602653632	Sex	WholeBlood	MIOS	7
ENSG00000164663	-3.14404342368471	0.000139484603965122	Sex	ColonTransverse	USP49	6
ENSG00000164663	-1.58463422581403	0.0226517841495975	Sex	Lung	USP49	6
ENSG00000164675	-7.67119200903813	0.00246210365137483	Sex	Lung	IQUB	7
ENSG00000164683	3.49674232415143	0.0146606820049581	Sex	ColonTransverse	HEY1	8
ENSG00000164684	-2.65509412902554	0.0395864101580013	Sex	Lung	ZNF704	8
ENSG00000164687	-4.79141250452441	0.0109780280173486	Sex	BreastMammaryTissue	FABP5	8
ENSG00000164690	-0.804734619052929	9.11787951246344e-15	Ancestry	ColonTransverse	SHH	7
ENSG00000164690	15.8397587793588	0.000272168985794769	Sex	ColonTransverse	SHH	7
ENSG00000164690	-0.119455615448626	0.032659975691605	Ancestry	Lung	SHH	7
ENSG00000164692	-0.139638640335227	0.0437308355139549	Ancestry	WholeBlood	COL1A2	7
ENSG00000164692	3.47600180029786	0.0103327960570765	Sex	WholeBlood	COL1A2	7
ENSG00000164695	-0.118830987275085	0.000417945471626931	Ancestry	Lung	CHMP4C	8
ENSG00000164695	6.13420240379727	0.00205038427772499	Sex	BreastMammaryTissue	CHMP4C	8
ENSG00000164695	8.25230922331409	8.65060301324119e-05	Age	Prostate	CHMP4C	8
ENSG00000164695	-2.95096402345792	0.0197687285022616	Sex	Lung	CHMP4C	8
ENSG00000164695	-0.466468314357915	1.83769146503633e-11	Ancestry	ColonTransverse	CHMP4C	8
ENSG00000164707	-3.71599630814545	0.038143012045493	Sex	Lung	SLC13A4	7
ENSG00000164713	-1.73476957339576	0.00422181152518171	Sex	BreastMammaryTissue	BRI3	7
ENSG00000164736	-5.72535495048798	0.0214235299696666	Age	Prostate	SOX17	8
ENSG00000164741	2.42613767196437	0.0267947991836088	Sex	WholeBlood	DLC1	8
ENSG00000164743	-5.72482840564194	0.00753111771928552	Sex	Lung	C8orf48	8
ENSG00000164749	-0.722710320967564	2.04825421250745e-16	Ancestry	ColonTransverse	HNF4G	8
ENSG00000164749	-0.676071134255504	0.0120870092902366	Age	ColonTransverse	HNF4G	8
ENSG00000164749	9.43203408107752	0.013605382384897	Sex	ColonTransverse	HNF4G	8
ENSG00000164749	-8.38629274840927	0.0278322440548171	Sex	Lung	HNF4G	8
ENSG00000164751	-0.0653236379623165	0.0302106344680128	Ancestry	Prostate	PEX2	8
ENSG00000164751	-0.0415534073259256	0.00127077708591156	Ancestry	ColonTransverse	PEX2	8
ENSG00000164751	-0.101229613342201	0.000859962401236924	Ancestry	WholeBlood	PEX2	8
ENSG00000164754	-1.57439008747867	0.0139045561734539	Age	Testis	RAD21	8
ENSG00000164754	-0.0610693826679722	0.0124792877710828	Ancestry	WholeBlood	RAD21	8
ENSG00000164758	-1.04609476316364	0.0185777945429508	Sex	WholeBlood	MED30	8
ENSG00000164758	-0.0496851110793256	0.0161267684743767	Ancestry	WholeBlood	MED30	8
ENSG00000164761	-0.223490009448075	0.000818202094972116	Ancestry	ColonTransverse	TNFRSF11B	8
ENSG00000164761	-5.53059596971671	0.0386075611533963	Sex	Lung	TNFRSF11B	8
ENSG00000164764	8.67659300808353	0.00145216480754562	Sex	MuscleSkeletal	SBSPON	8
ENSG00000164764	-0.174694012716899	1.76985770829421e-05	Ancestry	WholeBlood	SBSPON	8
ENSG00000164776	-6.09038908743386	0.00629926914614739	Sex	MuscleSkeletal	PHKG1	7
ENSG00000164776	2.54759803017286	0.018482899843389	Sex	Lung	PHKG1	7
ENSG00000164794	-0.437383231867833	1.28259037553881e-05	Ancestry	ColonTransverse	KCNV1	8
ENSG00000164808	-0.0839377671874281	9.46676936018348e-06	Ancestry	WholeBlood	SPIDR	8
ENSG00000164815	-1.52039848113302	0.0101506088323059	Sex	ColonTransverse	ORC5	7
ENSG00000164816	19.9168405093977	0.0205483088217704	Sex	ColonTransverse	DEFA5	8
ENSG00000164821	4.67397465378961	0.0319747019895	Sex	WholeBlood	DEFA4	8
ENSG00000164823	-3.94231549838581	0.0152592949255397	Sex	ColonTransverse	OSGIN2	8
ENSG00000164825	-0.756878506552308	0.00946861345737441	Age	ColonTransverse	DEFB1	8
ENSG00000164825	11.7187778631654	0.00769800858312222	Sex	ColonTransverse	DEFB1	8
ENSG00000164825	-0.649205849851493	1.04371271959829e-10	Ancestry	ColonTransverse	DEFB1	8
ENSG00000164830	-0.123742754872965	1.08660658571793e-05	Ancestry	WholeBlood	OXR1	8
ENSG00000164850	-5.39017212452426	5.98985388647654e-05	Sex	WholeBlood	GPER1	7
ENSG00000164855	-0.707785556906802	2.37144174134456e-15	Ancestry	ColonTransverse	TMEM184A	7
ENSG00000164855	-4.67594788735202	0.00823747332362709	Sex	Lung	TMEM184A	7
ENSG00000164855	-0.206288912161044	0.00703647266690381	Ancestry	BreastMammaryTissue	TMEM184A	7
ENSG00000164855	3.29113961236756	0.00308125397482384	Sex	WholeBlood	TMEM184A	7
ENSG00000164855	7.37419574877649	0.0294096036514763	Age	Prostate	TMEM184A	7
ENSG00000164879	-11.2914547979775	0.0300134779883178	Sex	MuscleSkeletal	CA3	8
ENSG00000164880	-0.0741758078419719	4.76323498695145e-05	Ancestry	WholeBlood	INTS1	7
ENSG00000164885	-3.21740564431534	0.00110707177260228	Sex	Lung	CDK5	7
ENSG00000164885	-0.0708074000803348	0.0183985660086878	Ancestry	Lung	CDK5	7
ENSG00000164885	-0.0909051217923394	0.00321184482151714	Ancestry	ColonTransverse	CDK5	7
ENSG00000164885	-1.37849371675484	0.0462054161470271	Sex	WholeBlood	CDK5	7
ENSG00000164889	-0.946123678159441	0.0214690731379119	Sex	WholeBlood	SLC4A2	7
ENSG00000164896	-0.0540787493540309	0.00378709172046593	Ancestry	WholeBlood	FASTK	7
ENSG00000164896	-1.66492797282729	0.0103411214291965	Sex	Lung	FASTK	7
ENSG00000164897	-0.07297750333628	0.00143530679717531	Ancestry	WholeBlood	TMUB1	7
ENSG00000164897	-1.03028435745202	0.0384788209037409	Sex	WholeBlood	TMUB1	7
ENSG00000164897	-3.55925396047016	0.0022257640431348	Sex	MuscleSkeletal	TMUB1	7
ENSG00000164902	-0.0696470723524844	0.000563374955330732	Ancestry	WholeBlood	PHAX	5
ENSG00000164902	-1.48478999919498	4.60913779403337e-05	Sex	BreastMammaryTissue	PHAX	5
ENSG00000164902	-1.13287148491765	0.00938732834307331	Sex	WholeBlood	PHAX	5
ENSG00000164902	-1.6717505748228	0.00596052674648901	Age	Testis	PHAX	5
ENSG00000164904	-0.131242989329793	0.0350258580199928	Ancestry	WholeBlood	ALDH7A1	5
ENSG00000164904	-1.65938014313714	0.0324700963849356	Sex	Lung	ALDH7A1	5
ENSG00000164919	-0.0762034299127363	0.0351680499403379	Ancestry	WholeBlood	COX6C	8
ENSG00000164924	-1.56269556479811	0.00466144535802171	Sex	BreastMammaryTissue	YWHAZ	8
ENSG00000164929	-3.23194074151347	0.0271814747488768	Sex	BreastMammaryTissue	BAALC	8
ENSG00000164930	-0.132676191131556	0.011492582775548	Ancestry	WholeBlood	FZD6	8
ENSG00000164932	7.5885916497269	0.00657436514015356	Sex	MuscleSkeletal	CTHRC1	8
ENSG00000164933	-0.0776669496440809	0.00191910288103521	Ancestry	WholeBlood	SLC25A32	8
