p.val	cor	gene	probe	p.adj	class	Trait	Tissue
0.00467828035154868	-0.266600043593994	PRCD	cg24726137	0.03141156263923	gene_body	Age	Ovary
0.00188740310134639	-0.291797972401697	CYGB	cg24726137	0.0177015533292941	gene_body	Age	Ovary
0.000738502950555509	-0.315670527005512	MAGI1	cg26522487	0.0102194683726198	gene_body	Age	Ovary
0.00236805258994484	0.285711627869256	TRAPPC9	cg14852310	0.0203586743496647	gene_body	Age	Ovary
0.000728755218185673	0.315994734438713	MARC1	cg02276259	0.0101751762418857	gene_body	Age	Ovary
0.00607525176159357	-0.258894763544246	GPC6	cg09879400	0.0373916589395678	gene_body	Age	Ovary
0.0017593469039639	-0.293656454087687	ASAP1	cg05722994	0.0169739794014013	gene_body	Age	Ovary
0.00405378481999732	-0.270733902002556	MEIS1	cg10725390	0.0288900786752179	gene_body	Age	Ovary
0.000491271245158065	-0.325456002623938	SLCO2B1	cg23577865	0.00793296262833502	gene_body	Age	Ovary
0.000169418728317975	0.349579453105621	INPP4B	cg12859168	0.00390942468707499	gene_body	Age	Ovary
0.00271845645122478	-0.281943573767252	TRAPPC9	cg02774666	0.0221411124119492	gene_body	Age	Ovary
0.00416483706716626	-0.269958939640639	SLCO2B1	cg15751948	0.029295842551999	gene_body	Age	Ovary
0.00156536342369873	0.296719854914727	HIVEP3	cg13423554	0.0160601098221466	gene_body	Age	Ovary
2.20322605972097e-07	-0.468160312621578	MEIS1	cg03175652	2.55711924556365e-05	gene_body	Age	Ovary
0.00164821288985338	-0.295371569634926	FOXP2	cg13522984	0.0168172051453721	gene_body	Age	Ovary
4.89177109378282e-06	-0.418376253594381	PATZ1	cg11163555	0.000313242031763955	gene_body	Age	Ovary
4.52588168843209e-05	-0.377027819481227	COLEC11	cg16846765	0.00161626197988815	gene_body	Age	Ovary
0.00803757514915156	0.250386828348278	SLC24A3	cg09465791	0.0458207328448239	gene_body	Age	Ovary
0.00195412448894607	-0.290874476035431	CASZ1	cg08885197	0.0180537769948898	gene_body	Age	Ovary
0.00537903689073454	-0.262511433850271	EGFLAM	cg12128871	0.03386058137659	gene_body	Age	Ovary
0.000717012148796261	0.316390623670557	ANO2	cg00830420	0.010087057275111	gene_body	Age	Ovary
0.00863814633457154	0.248151501116802	SPTBN4	cg08484671	0.0477411837598195	gene_body	Age	Ovary
0.000278090627122221	0.338593292556643	LHX6	cg02342594	0.00537931556839546	gene_body	Age	Ovary
0.00167564028014085	-0.294938753137305	NPAS3	cg12167039	0.0168339779937474	gene_body	Age	Ovary
0.000174436432389487	-0.348943471904211	ANTXR1	cg09987993	0.00390942468707499	gene_body	Age	Ovary
0.00699322694795573	-0.254651536717134	SLCO2B1	cg03776651	0.0410962735517525	gene_body	Age	Ovary
0.0047878301331963	0.265926279624682	SLC24A3	cg06968302	0.0317590385766706	gene_body	Age	Ovary
0.00174958316514153	-0.293803138723485	FKBP1A	cg07950857	0.0169739794014013	gene_body	Age	Ovary
0.000104952795660023	0.359826485897574	HOXB3	cg03019986	0.00281357335576258	gene_body	Age	Ovary
8.54455292580166e-09	-0.513048172331714	MEIS1	cg02492115	2.26674782617338e-06	gene_body	Age	Ovary
8.88889100167582e-08	0.481359229689711	TLE2	cg24004577	1.26974389154708e-05	gene_body	Age	Ovary
0.00050392809697663	0.324854851665555	LHX6	cg14249155	0.00795989912579705	gene_body	Age	Ovary
0.00043292133136959	-0.328426012357535	CARD10	cg04277677	0.00737554965461769	gene_body	Age	Ovary
0.00104621622973313	-0.307039506148499	CLTB	cg19361078	0.0126206900641302	gene_body	Age	Ovary
0.000313478395217231	0.335875991046236	SH3GL2	cg02100294	0.00582129379918397	gene_body	Age	Ovary
0.00632184888259332	-0.257701813926089	CPEB1	cg11871991	0.0378699141128251	gene_body	Age	Ovary
0.0004504744662236	-0.327495647096838	MEIS1	cg16378438	0.00753631607006509	gene_body	Age	Ovary
0.00153148616550705	0.29728991420178	DYSF	cg01407254	0.0157998322741478	gene_body	Age	Ovary
4.79746053479489e-09	-0.520386371392788	MEIS1	cg09550083	2.26674782617338e-06	gene_body	Age	Ovary
0.000801803004435385	-0.313655821341363	CACNA1D	cg16305805	0.0105869652307042	gene_body	Age	Ovary
0.00105878379843758	0.306738984298324	SPOCK2	cg25992330	0.0126206900641302	gene_body	Age	Ovary
0.00102296581009862	-0.30760427136985	SLC7A5	cg01829163	0.0126206900641302	gene_body	Age	Ovary
0.00245537053087341	-0.284727826370937	PRSS23	cg25851751	0.0207255594355997	gene_body	Age	Ovary
0.0019362899341071	0.291118495504874	WNK4	cg05886546	0.0179784520381845	gene_body	Age	Ovary
2.58055145269759e-06	0.42931274584727	ADRA1A	cg07061119	0.000182323041040978	gene_body	Age	Ovary
8.04669178695907e-06	0.409592557876754	TBX18	cg14205822	0.000439491372011265	gene_body	Age	Ovary
7.99488999200309e-09	-0.513902405174761	MEIS1	cg09535924	2.26674782617338e-06	gene_body	Age	Ovary
1.0455532512897e-05	-0.404869712857108	MEIS1	cg07915559	0.00053933121879027	gene_body	Age	Ovary
1.6561463731752e-05	-0.396396857053557	ARHGAP27	cg01462946	0.000715224143020081	gene_body	Age	Ovary
0.00233997814143046	-0.286034902857188	PRCD	cg02824099	0.0203053243394222	gene_body	Age	Ovary
0.00130221256543137	-0.301480001711178	CYGB	cg02824099	0.0147698159909382	gene_body	Age	Ovary
0.0083870090812473	-0.249069015860359	GALNT18	cg22106851	0.0469116742887839	gene_body	Age	Ovary
0.00103285948334336	-0.307362531540648	EGFLAM	cg17382841	0.0126206900641302	gene_body	Age	Ovary
0.000473086438392873	0.326345129338507	SMARCC1	cg14387131	0.007801087825868	gene_body	Age	Ovary
1.13951028927366e-06	-0.442757256243889	FOXP2	cg03743262	0.000100765267008628	gene_body	Age	Ovary
0.00343082959240203	0.275470188874642	C15orf59	cg05579232	0.0260042879717982	gene_body	Age	Ovary
1.36771323539134e-06	0.439804377002043	FOXP2	cg02825196	0.000115447430823714	gene_body	Age	Ovary
0.00905457093202485	-0.246680687540837	TXNDC11	cg09719231	0.0495998177603839	gene_body	Age	Ovary
0.000383555637044814	0.331242091091747	CNNM1	cg23630268	0.00684868094223289	gene_body	Age	Ovary
4.90842318907612e-05	-0.375410037207922	MYRF	cg04454571	0.00165726215674807	gene_body	Age	Ovary
0.0013471811562981	-0.300607936838595	PITPNM1	cg11755933	0.0147746819877458	gene_body	Age	Ovary
0.00133617709918537	0.300818860247591	EPS8L2	cg04560630	0.0147698159909382	gene_body	Age	Ovary
4.43487604831302e-05	-0.377431483894791	TBX2	cg12999453	0.00161626197988815	gene_body	Age	Ovary
0.000176341235850005	-0.348706477618439	GRIP2	cg07485115	0.00390942468707499	gene_body	Age	Ovary
0.000659828936573609	-0.31840765173271	PPARG	cg15277126	0.00957267449388431	gene_body	Age	Ovary
0.00855278225971453	-0.24846070391679	APLNR	cg25739366	0.0475524495994219	gene_body	Age	Ovary
0.00645314774585151	0.257083392658674	SPTBN4	cg08871964	0.0384721468242341	gene_body	Age	Ovary
0.00445285979441283	-0.268031964711103	RCSD1	cg25739016	0.0305127698827477	gene_body	Age	Ovary
0.0042349335455368	-0.269479245878746	MCAM	cg25484790	0.0295649308047437	gene_body	Age	Ovary
0.00232020080324244	-0.286264746653912	FMNL3	cg19014335	0.0202695948128824	gene_body	Age	Ovary
0.00576924187413595	-0.260436444841714	EGFLAM	cg15813594	0.0358310440142824	gene_body	Age	Ovary
7.26626953762488e-06	-0.411413258098763	RAMP1	cg14819160	0.000421670704105294	gene_body	Age	Ovary
2.21977230879756e-08	-0.50051684598413	MEIS1	cg06880482	5.15264647179635e-06	gene_body	Age	Ovary
5.59616510442759e-06	-0.416026331000619	ASAP1	cg16070605	0.000346402619964068	gene_body	Age	Ovary
0.00348505004989809	-0.275028543381944	NOL4L	cg04029933	0.0260957175107288	gene_body	Age	Ovary
0.00363568367412817	-0.273833165763017	AQP1	cg18307978	0.0270058583314241	gene_body	Age	Ovary
0.00284020158444054	-0.280736537737937	PRCD	cg24879415	0.0228322698801129	gene_body	Age	Ovary
0.000781037727809215	-0.314300172701004	HS3ST3A1	cg10903555	0.0105780492502453	gene_body	Age	Ovary
0.00041152218822613	-0.329608392463605	NAV1	cg17753974	0.00720940286354644	gene_body	Age	Ovary
0.0024821202480212	0.284432756294211	ROBO2	cg00038681	0.0208565488713818	gene_body	Age	Ovary
0.00254408732260312	0.283760081969826	CASZ1	cg19706390	0.0212346535956534	gene_body	Age	Ovary
0.00101985647928104	-0.307680684820006	NRG2	cg00793186	0.0126206900641302	gene_body	Age	Ovary
0.000263147430366401	-0.3398379320396	C15orf59	cg22843146	0.00530905391897144	gene_body	Age	Ovary
0.00237956989223848	0.285580007137049	CACNA2D3	cg02810692	0.0203634160824279	gene_body	Age	Ovary
4.10879220810942e-08	-0.492159176039315	MEIS1	cg08238215	7.6300271304592e-06	gene_body	Age	Ovary
0.00098302955473195	-0.308602274174102	COLCA2	cg27145620	0.0124182713138587	gene_body	Age	Ovary
6.21728261650892e-06	-0.41417539563037	MEIS1	cg05091060	0.00037243528447926	gene_body	Age	Ovary
0.00517270622068743	-0.263663416624425	FLT4	cg09050461	0.0333531786521409	gene_body	Age	Ovary
0.00392442149359307	0.271660978702646	MYO1E	cg25970356	0.0286215562649464	gene_body	Age	Ovary
0.000474702705612861	-0.326264842303664	ASAP1	cg24266914	0.007801087825868	gene_body	Age	Ovary
0.00235957503013654	-0.285808879946857	TCF7L1	cg07847030	0.0203586743496647	gene_body	Age	Ovary
0.001906222788441	-0.291534531815975	PLXNA2	cg16352830	0.0177882196891203	gene_body	Age	Ovary
0.00546213410768624	0.262058574316764	RBP5	cg12074585	0.0340375269730649	gene_body	Age	Ovary
0.000144460908984553	0.353028446007729	CDH22	cg21820708	0.00357685210645753	gene_body	Age	Ovary
0.000803856810731986	-0.313592923765194	LINC00574	cg16365842	0.0105869652307042	gene_body	Age	Ovary
0.00526080631979345	-0.263166618699592	SMARCC1	cg15144123	0.0336031731903559	gene_body	Age	Ovary
0.0013295865938681	-0.300945943567333	HINFP	cg11685000	0.0147698159909382	gene_body	Age	Ovary
0.00188088613434769	0.291889752595298	ELMO1	cg01579884	0.0177015533292941	gene_body	Age	Ovary
0.00746150483904363	-0.252674113644832	GALNT18	cg20967819	0.0433000452690751	gene_body	Age	Ovary
0.000177703647632193	-0.348538419065996	GAB2	cg21897843	0.00390942468707499	gene_body	Age	Ovary
1.66838319796661e-07	-0.472262948281325	MEIS1	cg15468045	2.06545839908266e-05	gene_body	Age	Ovary
0.000708493509610718	-0.316681543893657	PRCD	cg07439157	0.0100433011247871	gene_body	Age	Ovary
0.00138825037546371	-0.299834327149011	CYGB	cg07439157	0.0149882613211402	gene_body	Age	Ovary
0.000537511401823508	-0.323324599429741	SNX18	cg26118943	0.00838788800996852	gene_body	Age	Ovary
0.00133620306218504	-0.300818360737291	CMIP	cg03983270	0.0147698159909382	gene_body	Age	Ovary
0.00394567496167274	0.271506805708147	KANK3	cg24731702	0.0286215562649464	gene_body	Age	Ovary
0.00703609327379522	0.254465726183338	ARHGAP27	cg24203758	0.0412177451401821	gene_body	Age	Ovary
0.0027114514052894	0.282014496931004	PPP1R12B	cg09674340	0.0221411124119492	gene_body	Age	Ovary
0.000286003993297395	-0.337959002680186	TTYH3	cg24626646	0.00543529817696223	gene_body	Age	Ovary
0.00384417253529157	-0.272249930286053	EGFLAM	cg21201393	0.0283278904683986	gene_body	Age	Ovary
0.00526576381173589	0.263138884147541	WNK4	cg02441618	0.0336031731903559	gene_body	Age	Ovary
1.12473169666431e-05	-0.403540311930544	SLC24A3	cg22944803	0.000564493719109629	gene_body	Age	Ovary
0.00830570542653105	-0.249371248579667	NOL4L	cg13541101	0.0466817009321651	gene_body	Age	Ovary
1.85580505280082e-06	-0.434804805106627	MEIS1	cg12055515	0.000137849199322045	gene_body	Age	Ovary
0.00151692274833394	-0.297538502785094	ZNF496	cg10373905	0.015783221370436	gene_body	Age	Ovary
8.61424038011604e-06	-0.408370242821182	MEIS1	cg11357542	0.000457046982453585	gene_body	Age	Ovary
0.00514391536744521	0.263827403831834	NOVA2	cg17903013	0.0332831039628772	gene_body	Age	Ovary
0.00350817051827312	-0.274842091609975	ETS1	cg24853857	0.0261633439856755	gene_body	Age	Ovary
0.00832075552425776	-0.249315106097363	PHACTR3	cg06038632	0.0466817009321651	gene_body	Age	Ovary
0.00409159434118595	0.270467943578993	SPTBN4	cg03401297	0.0288900786752179	gene_body	Age	Ovary
0.000748437102141249	-0.315344127040354	ZADH2	cg25292638	0.0102194683726198	gene_body	Age	Ovary
1.24414640409243e-05	-0.401693281466537	MEIS1	cg06796713	0.000587357907177735	gene_body	Age	Ovary
3.39929699437519e-07	0.4616534151341	TBX18	cg01378044	3.32236553608144e-05	gene_body	Age	Ovary
0.00465326419034425	-0.266755873975136	KLHL29	cg17245125	0.03141156263923	gene_body	Age	Ovary
0.00511824417129429	-0.263974313351496	PARP12	cg12013713	0.0332327951961311	gene_body	Age	Ovary
0.00778878282951152	-0.251356280155713	FOXP2	cg19655952	0.0449185394857233	gene_body	Age	Ovary
0.00614968151160073	0.258530236171385	PVR	cg04015004	0.0373916589395678	gene_body	Age	Ovary
3.0045873915928e-06	0.426745564809273	TBX18	cg09988118	0.000199268528078137	gene_body	Age	Ovary
0.00144466661166552	-0.298804884581637	MEX3B	cg11076668	0.0153299765592164	gene_body	Age	Ovary
4.50219294310351e-05	-0.377132157319092	CDH2	cg25583593	0.00161626197988815	gene_body	Age	Ovary
0.00618529268829328	-0.258357210606913	NAV2	cg10297973	0.0373916589395678	gene_body	Age	Ovary
0.000559366846192567	0.322375261208095	ANKS1B	cg21958524	0.00851429699491473	gene_body	Age	Ovary
0.00630747093430862	-0.257770225216195	RAPGEF4	cg13553341	0.0378699141128251	gene_body	Age	Ovary
0.00820238056942374	-0.249759130582331	ERG	cg15856419	0.0462973274085711	gene_body	Age	Ovary
0.000502428988582068	0.32492532401219	CDH22	cg07895504	0.00795989912579705	gene_body	Age	Ovary
0.000286838568304953	-0.337893056140713	MEIS1	cg18329218	0.00543529817696223	gene_body	Age	Ovary
8.1838278956165e-09	-0.513602594187207	MEIS1	cg21715346	2.26674782617338e-06	gene_body	Age	Ovary
0.000165975007389325	0.350026125966935	TLE2	cg05296057	0.00390942468707499	gene_body	Age	Ovary
0.00502659439443441	0.264504215232156	SPTBN4	cg08808904	0.0328833467937107	gene_body	Age	Ovary
6.08513288158728e-08	-0.486709413285814	MEIS1	cg12407996	9.41674313425631e-06	gene_body	Age	Ovary
0.000121584513517973	-0.356715615081837	MEIS1	cg02041498	0.00313586724448438	gene_body	Age	Ovary
0.00611846798261786	0.25868262797872	SPTBN4	cg07063351	0.0373916589395678	gene_body	Age	Ovary
0.00135255570162455	0.300505487797897	LHX6	cg10604918	0.0147746819877458	gene_body	Age	Ovary
0.000266257475047909	-0.339573601927907	PCDHGA2	cg02249657	0.00530905391897144	gene_body	Age	Ovary
6.48897639591142e-05	-0.36977804662035	MEIS1	cg08791563	0.00211404020477325	gene_body	Age	Ovary
0.00218815032305144	0.287846372450252	MAPK4	cg00465073	0.0195355536053199	gene_body	Age	Ovary
0.0013230481140793	0.301072591324053	MAGI1	cg20017382	0.0147698159909382	gene_body	Age	Ovary
0.000178945125687331	-0.348386315243375	SLCO2B1	cg01378335	0.00390942468707499	gene_body	Age	Ovary
0.00393389955832487	-0.271592132526991	ENOX1	cg06048436	0.0286215562649464	gene_body	Age	Ovary
0.000786090897433417	-0.314141940916562	SLC6A6	cg24283093	0.0105780492502453	gene_body	Age	Ovary
0.00680874448961801	0.255462898562106	KY	cg01944478	0.0403956502147624	gene_body	Age	Ovary
0.00327398889315145	0.276783942639365	CDH23	cg06444499	0.0251231296470341	gene_body	Age	Ovary
0.00183143863221978	0.292595673792309	ARHGEF15	cg14853974	0.0174409309745237	gene_body	Age	Ovary
0.000172244744261778	0.349219147826647	EPS8L2	cg04587886	0.00390942468707499	gene_body	Age	Ovary
0.00646381788323157	0.257033627873678	NRN1	cg01410163	0.0384721468242341	gene_body	Age	Ovary
0.00806859431354735	-0.250267822424979	NEDD4L	cg05665968	0.0458207328448239	gene_body	Age	Ovary
0.00171406299989383	0.29434310997449	PAK6	cg19596802	0.016841349157687	gene_body	Age	Ovary
1.27569152834167e-05	-0.401233252276384	SLC24A3	cg07045119	0.000587357907177735	gene_body	Age	Ovary
0.00167705219646918	-0.294916646845171	ETS1	cg03295554	0.0168339779937474	gene_body	Age	Ovary
0.00483162316592585	0.265660782963982	SPTBN4	cg23540654	0.0319299794274886	gene_body	Age	Ovary
0.000266283540044959	0.339571398686749	DAPK1	cg02627335	0.00530905391897144	gene_body	Age	Ovary
0.00617005475581006	0.258431139250905	CCM2L	cg10109215	0.0373916589395678	gene_body	Age	Ovary
4.94441698304332e-08	-0.489601947939049	MEIS1	cg06623961	8.34707485228312e-06	gene_body	Age	Ovary
0.00140566107462662	0.299512632732726	MAML3	cg22763134	0.0150885122287955	gene_body	Age	Ovary
0.00346551110245941	0.275186979938081	EMILIN3	cg18938204	0.0260544701103932	gene_body	Age	Ovary
9.10451504937466e-05	-0.362802751942272	NOTCH4	cg12670403	0.00264173194479512	gene_body	Age	Ovary
0.00175381257915448	-0.293739507628734	ETS1	cg04165073	0.0169739794014013	gene_body	Age	Ovary
1.84252384979904e-05	-0.394398866417971	PARVB	cg10842243	0.000777628815699276	gene_body	Age	Ovary
0.000209199142392751	0.344953056998388	CACNA1D	cg15518106	0.00451724194678301	gene_body	Age	Ovary
2.20021503204483e-05	-0.39104602805509	SIRPA	cg15232248	0.000888217242284183	gene_body	Age	Ovary
0.00186644983083696	-0.292094093075856	NOL4L	cg05465821	0.0176836598768584	gene_body	Age	Ovary
1.26191042138663e-05	-0.401432893372299	MEIS1	cg22982573	0.000587357907177735	gene_body	Age	Ovary
0.000322229090452539	-0.335247884944751	SMAD1	cg08499559	0.00592454872247885	gene_body	Age	Ovary
0.000164784780122826	-0.350182507183316	DAPK2	cg06904649	0.00390942468707499	gene_body	Age	Ovary
0.00526189333468537	-0.263160535432596	NOL4L	cg22575717	0.0336031731903559	gene_body	Age	Ovary
0.00278383813506109	-0.281289436010138	DAPK1	cg14159523	0.0225746175406482	gene_body	Age	Ovary
0.000488979269903632	0.325566382918359	MAGI1	cg27288440	0.00793296262833502	gene_body	Age	Ovary
0.00400249056119498	0.271098286237215	DSTYK	cg07041178	0.0288086239230197	gene_body	Age	Ovary
0.000374044402362076	-0.33182279430667	MCM7	cg02892767	0.00674369373967354	gene_body	Age	Ovary
0.000652691259607864	0.318670576595171	FOXP2	cg26573209	0.00954368243379373	gene_body	Age	Ovary
0.000846826745786201	-0.312309598930546	MEIS1	cg21912212	0.0110743469501759	gene_body	Age	Ovary
0.00408688377834018	0.270500958215004	FAIM2	cg18874710	0.0288900786752179	gene_body	Age	Ovary
0.0042299483526906	-0.269513125745118	YAP1	cg09612099	0.0295649308047437	gene_body	Age	Ovary
0.000695621608257023	-0.317127271047926	TBX2	cg03656099	0.00993668712717917	gene_body	Age	Ovary
7.35923429434646e-09	-0.514963477653734	MEIS1	cg06994420	2.26674782617338e-06	gene_body	Age	Ovary
1.15149691918564e-09	-0.537813100159099	MEIS1	cg12082609	2.13832977892774e-06	gene_body	Age	Ovary
0.00591487381823283	-0.259693912500339	TBX2	cg18002447	0.0366130689348612	gene_body	Age	Ovary
0.00271015451827382	-0.282027645478611	KAZN	cg19710662	0.0221411124119492	gene_body	Age	Ovary
0.0061963958403067	0.258303444123021	TRAPPC9	cg03218479	0.0373916589395678	gene_body	Age	Ovary
0.00169631267786489	-0.294616760648826	NOTCH3	cg01282080	0.016841349157687	gene_body	Age	Ovary
0.00176412386885862	-0.293584956472671	CDK14	cg24118526	0.0169739794014013	gene_body	Age	Ovary
0.00104836516621501	-0.306987887095239	MEIS1	cg20774834	0.0126206900641302	gene_body	Age	Ovary
4.73702188518982e-05	0.376119769476567	ZNF467	cg09646197	0.00162900919274028	gene_body	Age	Ovary
0.000547166267339192	-0.322900927889285	NOL4L	cg01608683	0.008467397987074	gene_body	Age	Ovary
0.00530037699917547	0.262945887157571	PDE2A	cg26534807	0.0336683687774785	gene_body	Age	Ovary
0.000421569108671554	0.329046384310959	FAIM2	cg00841233	0.00731071183695116	gene_body	Age	Ovary
0.00229012927500978	0.286617638505947	ANTXR1	cg13944494	0.0201553083587353	gene_body	Age	Ovary
0.00488241120499758	-0.265355554535306	ETS1	cg18694033	0.0321511971903564	gene_body	Age	Ovary
0.00333040139100986	0.276305028253608	PLCB4	cg06642126	0.0254508451979642	gene_body	Age	Ovary
0.00085970043969646	-0.311936709714891	PLEKHG5	cg06873421	0.0111640819336806	gene_body	Age	Ovary
0.00437873672236929	-0.268516979164126	PLEKHG5	cg09005171	0.0303407242292529	gene_body	Age	Ovary
0.000994494680277648	-0.308312029213685	STXBP1	cg12374917	0.0124782204140243	gene_body	Age	Ovary
0.00508331878867179	-0.264175240250103	ATP10A	cg09958402	0.0331218350546088	gene_body	Age	Ovary
0.000586430457765479	-0.321245817350864	UNC13B	cg01719495	0.00877331791039906	gene_body	Age	Ovary
0.00152137675030051	-0.297462246429005	ADRA1A	cg23328194	0.015783221370436	gene_body	Age	Ovary
6.72503225967556e-05	0.369049589193008	FOXP2	cg18038912	0.00212276510819613	gene_body	Age	Ovary
2.58588707560144e-05	0.387961824430596	EN2	cg12242086	0.00102170048923231	gene_body	Age	Ovary
0.00542920890626805	-0.262237270068635	GALNT18	cg15419373	0.033946265787676	gene_body	Age	Ovary
7.70599044950361e-06	-0.410365965358607	MEIS1	cg03589296	0.000433637098931158	gene_body	Age	Ovary
0.00197909845023492	0.290536139053688	TMEM38A	cg18390918	0.0181939892182487	gene_body	Age	Ovary
6.21471517498866e-05	-0.370656131682669	TRAPPC9	cg13442238	0.00206084394284892	gene_body	Age	Ovary
0.00455502593489793	0.267375146111906	ANO2	cg00216961	0.0309841874033167	gene_body	Age	Ovary
0.00298757244973632	-0.279336261508572	ETS1	cg23467161	0.0236081788900441	gene_body	Age	Ovary
2.90000648260738e-07	-0.464052721088992	RAMP1	cg03270167	2.99184002122328e-05	gene_body	Age	Ovary
0.00141917579580819	-0.299265411586429	PATZ1	cg03872831	0.0151460313380219	gene_body	Age	Ovary
0.00537250011250172	-0.262547321406466	SMAD7	cg00839844	0.03386058137659	gene_body	Age	Ovary
3.49947888239743e-09	-0.524324699361882	MEIS1	cg01271812	2.26674782617338e-06	gene_body	Age	Ovary
0.00017625904749969	-0.348716654320879	KCNT1	cg14341131	0.00390942468707499	gene_body	Age	Ovary
0.00442822948420422	0.268192324112348	CDH6	cg07740790	0.0304563783413602	gene_body	Age	Ovary
0.00295879148576084	-0.279604769859375	PLEKHG5	cg20472752	0.0234806657652046	gene_body	Age	Ovary
0.000106311458497856	-0.359555742164259	PHKB	cg02695413	0.00281357335576258	gene_body	Age	Ovary
0.00287925311660555	-0.280359225786966	FGFR2	cg22890715	0.0229475237662511	gene_body	Age	Ovary
0.000303100788950787	-0.336642202865028	NFASC	cg11429436	0.00568543601092537	gene_body	Age	Ovary
0.00312131500788468	0.278118268294228	SPTBN4	cg17119849	0.0244054797511915	gene_body	Age	Ovary
0.000270687955759561	-0.339201931923819	GPC6	cg13483841	0.00530905391897144	gene_body	Age	Ovary
0.00169855007216688	0.294582124841806	PIEZO1	cg06988897	0.016841349157687	gene_body	Age	Ovary
0.00389739599977699	-0.271858105694622	SPECC1	cg07921748	0.0286065785438177	gene_body	Age	Ovary
0.00170862460683851	0.294426677659266	KIF1A	cg01248300	0.016841349157687	gene_body	Age	Ovary
1.52609368969055e-05	0.397920395604955	ZNF467	cg05343480	0.000674751424227464	gene_body	Age	Ovary
7.99222568212185e-05	0.365505441183135	SST	cg25478614	0.00235580366534925	gene_body	Age	Ovary
0.000792773260424658	-0.313934117125793	ARL15	cg17274605	0.0105869652307042	gene_body	Age	Ovary
0.00136481128117222	-0.300273251191238	KCNK5	cg06043886	0.014821371632379	gene_body	Age	Ovary
0.0040697679839584	-0.270621204026131	AFAP1L1	cg15378328	0.0288900786752179	gene_body	Age	Ovary
0.000591628628235423	-0.321034376436882	PRKCDBP	cg16776065	0.00877331791039906	gene_body	Age	Ovary
0.00752977582402174	-0.252395049823708	KCNT1	cg23294290	0.0435601050006491	gene_body	Age	Ovary
0.00814956810780128	-0.249959056849792	EGFLAM	cg20698035	0.0461394755371554	gene_body	Age	Ovary
0.00620173987796817	-0.258277596363682	LMO3	cg03829142	0.0373916589395678	gene_body	Age	Ovary
0.00217602741661118	0.287995865087779	PIP4K2A	cg14215711	0.0195355536053199	gene_body	Age	Ovary
0.00112080016062417	0.305302053345825	CDH23	cg09631193	0.0131729487232854	gene_body	Age	Ovary
0.00502900941810115	0.264490141929087	SEMA3A	cg09943050	0.0328833467937107	gene_body	Age	Ovary
2.80138363548403e-07	-0.464572881611104	MEIS1	cg10464312	2.99184002122328e-05	gene_body	Age	Ovary
4.43682512352379e-05	0.377422757716477	ANO2	cg26828839	0.00161626197988815	gene_body	Age	Ovary
0.00790864425211672	-0.250885862492048	TMCC2	cg13074813	0.0454685832079899	gene_body	Age	Ovary
9.80029778172714e-05	0.361264567990917	MROH7	cg10210690	0.00277841200460346	gene_body	Age	Ovary
0.0022298331311283	0.287338013640755	LHX6	cg11785192	0.0198124407871065	gene_body	Age	Ovary
0.00686379775953098	-0.255218753445106	DCLK1	cg11325273	0.0404637220299969	gene_body	Age	Ovary
0.00542052698899168	-0.262284550364905	LONRF2	cg25449415	0.033946265787676	gene_body	Age	Ovary
0.000446764755138475	-0.327689456633683	PRCD	cg15796340	0.00753631607006509	gene_body	Age	Ovary
0.0024180976428035	-0.285143849496654	CYGB	cg15796340	0.020504143025964	gene_body	Age	Ovary
7.81166390317184e-05	0.365976953631974	BMP6	cg20969151	0.00233971933357905	gene_body	Age	Ovary
0.00201609306871916	0.290041986164571	KNDC1	cg00783952	0.0184427824069531	gene_body	Age	Ovary
0.000139472500416824	-0.353783696275106	TIE1	cg08018468	0.00350000585505463	gene_body	Age	Ovary
0.000397387925858158	-0.33042082177976	SMTNL2	cg27194211	0.00702808931731999	gene_body	Age	Ovary
1.58827929105887e-06	-0.437364964037951	AQP1	cg07135629	0.00012796282989589	gene_body	Age	Ovary
0.00342631427519145	-0.275507249787158	AQP1	cg10132917	0.0260042879717982	gene_body	Age	Ovary
0.000505798652043108	0.324767187576272	DCN	cg15675647	0.00795989912579705	gene_body	Age	Ovary
0.00308559012785905	-0.278438949913336	HSPB7	cg15939373	0.0242794104552299	gene_body	Age	Ovary
6.85869178738654e-05	-0.368647634031703	GPR176	cg24493446	0.00212276510819613	gene_body	Age	Ovary
0.00216687820405831	0.288109187171372	DCN	cg06108576	0.0195355536053199	gene_body	Age	Ovary
8.69655744163324e-07	-0.447078724057555	TIE1	cg10965178	8.07475358455647e-05	gene_body	Age	Ovary
0.00459329077526466	-0.267132527941202	GPR176	cg25236230	0.0311304414951331	gene_body	Age	Ovary
0.000251594881273142	-0.340845782352544	HSPB7	cg09599518	0.00524956960139578	gene_body	Age	Ovary
0.00322522498514567	-0.277203935590777	HSPB7	cg13150613	0.0249065220087166	gene_body	Age	Ovary
0.00108681401507184	-0.306080265444328	HSPB7	cg21214613	0.0128548638597988	gene_body	Age	Ovary
0.000555159270545134	0.322555346056771	SPOCK2	cg08641278	0.00851429699491473	gene_body	Age	Ovary
0.00478865417418835	-0.265921263881488	HSPB7	cg25021939	0.0317590385766706	gene_body	Age	Ovary
0.000107573348550966	-0.359307150986987	ADGRF5	cg02592743	0.00281357335576258	gene_body	Age	Ovary
4.69626872545703e-05	-0.376292048682456	CA14	cg05037389	0.00162900919274028	gene_body	Age	Ovary
